product_code,product_name,product_group,brand,unit,vendor,cost_thb,price_private,price_government,price_dealer,price_last,gp_private,gp_dealer,gp_last,price_source,catalog_list_price,catalog_net_price,promo_catalog,promo_legacy,promo_min_qty,promo_free_qty,catalog_page,source_sheet,approval_required_below,status,notes
B-EN010-01,Clamp (Molar) No.200,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN011-01,Clamp (Lower Molar) No.7,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN012-01,Clamp (Molar) No.8A,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN013-01,Clamp wingless W8A,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN014-01,Clamp (Lower Molar) No.12A,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN015-01,Clamp (Lower Molar) No.13A,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN016-01,Clamp (Molar) No.14,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN017-01,Clamp (Molar) No.14A,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN018-01,Clamp (Premolar) No.1,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN019-01,Clamp (Premolar) No.2,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN020-01,Clamp (Premolar) No.2A,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN021-01,Clamp (Premolar) No.0,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN022-01,Clamp (anterior) No.00,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN023-01,Clamp (anterior) No.212,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN024-01,Clamp (anterior) No.9,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN025-01,Endo spoon 32L 1.5mm,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,120.0,130.0,90.0,70.0,0.6901,0.5868,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN026-01,Glick No.1,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,120.0,130.0,90.0,70.0,0.6901,0.5868,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN027-01,Root canal spreader D11T,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,150.0,160.0,110.0,70.0,0.7521,0.6619,0.46880000000000005,PRICELIST_LEGACY,,,,10 Free 1 = 136.- ;,10.0,1.0,,Instrument-Bull's,price_last,OK,
B-EN028-01,Root canal spreader 25S,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,150.0,160.0,110.0,70.0,0.7521,0.6619,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN029-01,Root canal plugger 5/7,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,150.0,160.0,110.0,70.0,0.7521,0.6619,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN030-01,Root canal plugger 9/11,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,150.0,160.0,110.0,70.0,0.7521,0.6619,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN031-01,Clamp wingless 26,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,26.25,180.0,200.0,130.0,50.0,0.8542000000000001,0.7981,0.47500000000000003,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EN032-01,Endo explorer DG16,งานรักษารากฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,120.0,130.0,90.0,70.0,0.6901,0.5868,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR001-01,Corn plier,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,76.5625,200.0,220.0,150.0,130.0,0.6172000000000001,0.48960000000000004,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR002-01,Adson tissue forcep 2403 (12cm) serrated,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,150.0,160.0,110.0,100.0,0.6354000000000001,0.5028,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR003-01,Adson tissue forcep 2399 (12cm) teeth,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,150.0,160.0,110.0,100.0,0.6354000000000001,0.5028,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR004-01,Bone application gun 2.5 mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,185.9375,550.0,600.0,390.0,310.0,0.6619,0.5232,0.4002,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR005-01,Bone application gun 4.5 mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,185.9375,550.0,600.0,390.0,310.0,0.6619,0.5232,0.4002,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR009-01,Minnesota retractor,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,65.625,220.0,240.0,160.0,110.0,0.7017,0.5898,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR010-01,Iris Scissors Straight 11.5mm (กรรไกรตัดไหมตรง),งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,65.625,265.0,290.0,190.0,110.0,0.7524000000000001,0.6546000000000001,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR011-01,Iris Scissors Curve 11.5mm (กรรไกรตัดไหมโค้ง),งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,65.625,265.0,290.0,190.0,110.0,0.7524000000000001,0.6546000000000001,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR012-01,Kelly Scissors 16mm Straight (กรรไกรตัดไหมตรงยาว),งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,109.375,265.0,290.0,220.0,190.0,0.5873,0.5028,0.4243,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR013-01,Kelly Scissors 16mm Curve (กรรไกรตัดไหมโค้งยาว),งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,109.375,265.0,290.0,220.0,190.0,0.5873,0.5028,0.4243,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR017-01,Towel clip Backhaus 11cm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,76.5625,200.0,220.0,150.0,130.0,0.6172000000000001,0.48960000000000004,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR018-01,Artery forcep Curve 14cm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,76.5625,200.0,220.0,150.0,130.0,0.6172000000000001,0.48960000000000004,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR019-01,Artery forcep Curve 12cm Mosquito,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,65.625,200.0,220.0,140.0,110.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR020-01,Artery forcep Straight 14cm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,76.5625,200.0,220.0,150.0,130.0,0.6172000000000001,0.48960000000000004,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR021-01,Weider Toungue retractor 44 mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,109.375,265.0,290.0,220.0,190.0,0.5873,0.5028,0.4243,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR022-01,Weider Toungue retractor 31 mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,98.4375,265.0,290.0,190.0,170.0,0.6285000000000001,0.48190000000000005,0.421,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR023-01,Combination Rake/Flat type retractor,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,67.8125,265.0,290.0,190.0,120.0,0.7441,0.6431,0.4349,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR024-01,Sinus Retractor,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,550.0,600.0,390.0,330.0,0.642,0.49520000000000003,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR025-01,Misch Ramus Retractor Left 21 mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,175.0,550.0,600.0,390.0,300.0,0.6818000000000001,0.5513,0.4167,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR026-01,Misch Ramus Retractor Right 21 mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,175.0,550.0,600.0,390.0,300.0,0.6818000000000001,0.5513,0.4167,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR027-01,Ramus Retractor,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,175.0,550.0,600.0,390.0,300.0,0.6818000000000001,0.5513,0.4167,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR028-01,Misch Sinus retractor,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,175.0,550.0,600.0,390.0,300.0,0.6818000000000001,0.5513,0.4167,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR029-01,Fingertip Retractor,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,175.0,550.0,600.0,390.0,300.0,0.6818000000000001,0.5513,0.4167,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR030-01,Surgical Mallet,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,168.4375,550.0,600.0,390.0,290.0,0.6937,0.5681,0.4192,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR031-01,Bone scraper,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,481.25,1250.0,1400.0,930.0,810.0,0.615,0.48250000000000004,0.40590000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR032-01,Trephine Drill,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,1531.25,3500.0,3900.0,3000.0,2600.0,0.5625,0.48960000000000004,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR033-01,Bone chissel 3mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,153.125,550.0,600.0,390.0,260.0,0.7216,0.6074,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR034-01,Bone chissel 6mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,153.125,550.0,600.0,390.0,260.0,0.7216,0.6074,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-SR035-01,Bone chissel 9mm,งานศัยกรรมในช่องปาก,Bulls,ชิ้น,Bulls Instrumed Intl,153.125,550.0,600.0,390.0,260.0,0.7216,0.6074,0.4111,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX001-01,Cow horn 23,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,10 Free 1 = 545.- ; 20 Free 3 = 521.-,10.0,1.0,,Instrument-Bull's,price_last,OK,
B-EX002-01,Root forcep 69,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX003-01,Upper molar 88R,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX004-01,Upper molar 88L,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX005-01,Extraction forcep 150,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX006-01,Extraction forcep 150s,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX007-01,Extraction forcep 151s,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX008-01,Extraction forcep 151,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,196.875,600.0,660.0,420.0,330.0,0.6719,0.5312,0.40340000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX009-01,Bone Rongeurs forcep,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,260.3125,800.0,880.0,560.0,440.0,0.6746,0.5352,0.40840000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX010-01,Cartridge syringe aspirated No. 1642,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,240.625,550.0,600.0,470.0,410.0,0.5625,0.488,0.4131,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX011-01,Cartridge syringe non-aspirated No. 2467,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,240.625,550.0,600.0,470.0,410.0,0.5625,0.488,0.4131,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX012-01,Hylin Straight elevator 508-01,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,109.375,380.0,420.0,270.0,190.0,0.7122,0.5949,0.4243,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX013-01,Hylin Angle elevator 508-03,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,109.375,380.0,420.0,270.0,190.0,0.7122,0.5949,0.4243,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX014-01,Hylin Angle elevator 508-04,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,109.375,380.0,420.0,270.0,190.0,0.7122,0.5949,0.4243,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX015-01,Apical Staight elevator 301,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,380.0,420.0,270.0,100.0,0.8561000000000001,0.7975,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX016-01,Aplical Angle elevator 190,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,380.0,420.0,270.0,100.0,0.8561000000000001,0.7975,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX017-01,Aplical Angle elevator 191,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,380.0,420.0,270.0,100.0,0.8561000000000001,0.7975,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX018-01,Byonet 27,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,380.0,420.0,270.0,100.0,0.8561000000000001,0.7975,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX019-01,Byonet 28,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,54.6875,380.0,420.0,270.0,100.0,0.8561000000000001,0.7975,0.4531,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX020-01,Heidbrik Root tip pick RTP1/RTP2/RTP3,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,426.5625,1350.0,1500.0,950.0,720.0,0.684,0.551,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX021-01,Bone file (large),ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,120.3125,300.0,330.0,240.0,210.0,0.599,0.49870000000000003,0.42710000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX022-01,Bone file (small) 865/2,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,120.3125,300.0,330.0,240.0,210.0,0.599,0.49870000000000003,0.42710000000000004,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX023-01,Bone curettes Lucas (small) 2.8mm,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,190.0,210.0,140.0,70.0,0.8043,0.7344,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX024-01,Bone curettes Lucas (large) 3.5mm,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,190.0,210.0,140.0,70.0,0.8043,0.7344,0.46880000000000005,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX025-01,Luxator 3,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,142.1875,330.0,360.0,280.0,240.0,0.5691,0.4922,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX026-01,Luxator 4,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,142.1875,330.0,360.0,280.0,240.0,0.5691,0.4922,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX027-01,Luxator 5,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,142.1875,330.0,360.0,280.0,240.0,0.5691,0.4922,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX028-01,Luxator 3 mm. curve,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,142.1875,330.0,360.0,280.0,240.0,0.5691,0.4922,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX029-01,Luxator 4 mm. curve,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,142.1875,330.0,360.0,280.0,240.0,0.5691,0.4922,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX030-01,Luxator 5 mm. curve,ชุดงานถอนฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,142.1875,330.0,360.0,280.0,240.0,0.5691,0.4922,0.4076,PRICELIST_LEGACY,,,,,,,,Instrument-Bull's,price_last,OK,
B-EX031-01,Spoon excavator No. 1.1 (1.1mm),ชุดงานอุดฟัน,Bulls,ชิ้น,Bulls Instrumed Intl,37.1875,100.0,110.0,80.0,70.0,0.6281,0.5352,0.46880000000000005,PRICELIST_LEGACY,,,,10 Free1 = 90.-,10.0,1.0,,Instrument-Bull's,price_last,OK,
